               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.033348,            0.013587,             0.03911,             0.33117,             0.82873,             0.57267,             0.28918,            0.027569,           0.0050157,            0.024875,          0.00083235,          0.00083235,          0.00083235
                  56,            0.032846,            0.013044,            0.041784,             0.30424,             0.81966,             0.60942,             0.28123,            0.031032,           0.0047359,             0.02425,          0.00082648,          0.00082648,          0.00082648
                  57,            0.030373,            0.012041,             0.03561,             0.33184,             0.77308,              0.4784,             0.20921,            0.029649,           0.0046197,            0.027531,          0.00082052,          0.00082052,          0.00082052
                  58,            0.033113,            0.013694,            0.040132,             0.37406,             0.63639,             0.51566,              0.2517,             0.02745,           0.0048052,            0.030603,           0.0008145,           0.0008145,           0.0008145
                  59,            0.032652,            0.012384,            0.038364,             0.30257,              0.6445,             0.54832,             0.21034,            0.030436,           0.0045475,            0.027141,          0.00080839,          0.00080839,          0.00080839
                  60,            0.032003,             0.01285,            0.038163,             0.35483,             0.71279,              0.6092,             0.31961,            0.024232,           0.0046068,            0.024921,          0.00080221,          0.00080221,          0.00080221
                  61,            0.032165,            0.013042,            0.040041,             0.55196,             0.68083,             0.78943,             0.50748,            0.019648,           0.0044327,            0.022911,          0.00079595,          0.00079595,          0.00079595
                  62,            0.033229,            0.012573,            0.037478,             0.35337,             0.61574,             0.64934,             0.33682,            0.025488,           0.0043575,            0.023402,          0.00078963,          0.00078963,          0.00078963
                  63,            0.032872,            0.012178,             0.03699,             0.32028,             0.71872,             0.65934,             0.35896,             0.02453,           0.0046414,            0.022445,          0.00078323,          0.00078323,          0.00078323
                  64,            0.033472,            0.012408,            0.036456,             0.39884,             0.77116,             0.75219,             0.45802,             0.02148,           0.0048398,            0.021262,          0.00077677,          0.00077677,          0.00077677
                  65,            0.032172,            0.013136,            0.035157,             0.43271,             0.73279,              0.6323,             0.32035,            0.025103,           0.0055778,            0.020196,          0.00077023,          0.00077023,          0.00077023
                  66,            0.031369,            0.012778,            0.034653,             0.41921,             0.79984,             0.70184,             0.37883,            0.027951,           0.0055914,            0.019449,          0.00076364,          0.00076364,          0.00076364
                  67,            0.035598,              0.0131,            0.037733,             0.42388,             0.70691,             0.65453,             0.35661,            0.025153,           0.0066386,            0.024627,          0.00075698,          0.00075698,          0.00075698
                  68,            0.033825,            0.012296,            0.032429,             0.59049,              0.5678,             0.67341,             0.32856,            0.028317,           0.0046432,            0.024942,          0.00075025,          0.00075025,          0.00075025
                  69,            0.032468,            0.012468,            0.034087,             0.43381,             0.84186,             0.65722,             0.37819,            0.022785,            0.004805,            0.024254,          0.00074347,          0.00074347,          0.00074347
                  70,            0.029549,            0.012032,             0.03243,             0.51997,             0.81371,             0.73394,             0.39631,            0.023476,           0.0052683,            0.016869,          0.00073663,          0.00073663,          0.00073663
                  71,            0.031898,            0.013309,            0.032297,             0.39866,             0.79225,             0.67612,             0.32104,            0.027596,           0.0046891,            0.019386,          0.00072973,          0.00072973,          0.00072973
                  72,            0.032346,            0.012866,            0.032128,             0.51388,             0.83468,             0.69901,             0.40799,            0.021943,           0.0043576,            0.016833,          0.00072277,          0.00072277,          0.00072277
                  73,            0.030278,            0.012781,            0.032167,             0.51122,             0.85829,              0.6367,             0.28913,            0.028384,            0.005845,            0.018069,          0.00071576,          0.00071576,          0.00071576
                  74,             0.03186,            0.012787,            0.031372,             0.52049,             0.76266,             0.71677,              0.4517,            0.022623,           0.0050097,            0.019453,           0.0007087,           0.0007087,           0.0007087
                  75,            0.030492,            0.012304,             0.03362,             0.41578,             0.82396,             0.64337,              0.3297,            0.025947,           0.0045484,            0.019705,          0.00070159,          0.00070159,          0.00070159
                  76,            0.029628,            0.012317,            0.033412,             0.48495,             0.85276,             0.68371,             0.31001,            0.029536,           0.0048089,            0.021946,          0.00069443,          0.00069443,          0.00069443
                  77,            0.029285,            0.012342,            0.029969,             0.49992,             0.77584,             0.70156,              0.4082,            0.022651,           0.0047368,            0.017804,          0.00068722,          0.00068722,          0.00068722
                  78,            0.030699,            0.012144,            0.029841,              0.5393,             0.80457,             0.67001,             0.39429,            0.021563,             0.00437,            0.019097,          0.00067997,          0.00067997,          0.00067997
                  79,            0.030706,            0.013123,            0.029841,             0.57252,             0.79316,             0.70308,             0.42746,            0.022783,           0.0046165,            0.019751,          0.00067268,          0.00067268,          0.00067268
                  80,            0.031113,            0.012321,            0.029166,             0.55896,             0.87558,             0.67828,             0.36093,            0.023334,           0.0054018,            0.017932,          0.00066534,          0.00066534,          0.00066534
                  81,            0.031735,            0.011873,            0.028374,             0.64218,             0.78824,             0.75244,             0.42057,            0.023259,           0.0046431,            0.017655,          0.00065796,          0.00065796,          0.00065796
                  82,            0.030019,            0.011424,            0.029454,             0.75986,              0.6822,             0.83633,              0.4974,             0.02402,           0.0041759,            0.015249,          0.00065055,          0.00065055,          0.00065055
                  83,             0.03034,            0.012812,            0.026521,             0.68068,             0.77916,             0.82829,             0.49653,            0.020029,           0.0042551,            0.016512,           0.0006431,           0.0006431,           0.0006431
                  84,            0.029008,            0.012399,            0.028027,              0.9037,             0.64734,              0.8253,             0.48932,            0.022006,           0.0042151,            0.015368,          0.00063562,          0.00063562,          0.00063562
                  85,            0.028489,            0.011313,            0.028486,             0.50008,               0.845,              0.7341,             0.41695,            0.023104,           0.0042828,            0.019273,           0.0006281,           0.0006281,           0.0006281
                  86,            0.030254,            0.012243,            0.028228,             0.48353,             0.77354,             0.67046,             0.30977,            0.028102,           0.0045592,            0.024237,          0.00062056,          0.00062056,          0.00062056
                  87,            0.032032,            0.012015,             0.02547,             0.87005,             0.66249,             0.80227,             0.50127,            0.020408,           0.0046649,            0.013789,          0.00061298,          0.00061298,          0.00061298
                  88,            0.030365,            0.012689,            0.028726,             0.83863,               0.656,             0.79177,             0.40887,            0.030548,            0.004665,            0.013478,          0.00060538,          0.00060538,          0.00060538
                  89,            0.028708,            0.011572,            0.028607,             0.68833,             0.81982,              0.8447,             0.50958,            0.023882,           0.0047442,            0.014319,          0.00059775,          0.00059775,          0.00059775
