               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.038622,            0.013005,            0.026158,             0.41133,             0.81818,             0.61719,             0.20355,             0.03259,           0.0051291,            0.018655,          0.00080221,          0.00080221,          0.00080221
                  61,             0.03734,            0.012297,             0.02682,             0.59243,             0.65152,             0.63038,             0.22168,            0.034431,           0.0048878,            0.018056,          0.00079595,          0.00079595,          0.00079595
                  62,            0.036032,            0.011901,             0.02757,             0.59268,             0.81818,             0.62918,             0.21115,            0.032906,           0.0053456,            0.016967,          0.00078963,          0.00078963,          0.00078963
                  63,            0.037288,            0.011937,            0.027771,             0.61745,             0.78485,             0.60856,             0.19168,            0.034047,           0.0055563,            0.017325,          0.00078323,          0.00078323,          0.00078323
                  64,            0.037758,            0.012139,            0.027858,             0.65945,             0.79116,             0.66648,             0.27992,            0.032156,           0.0055785,            0.018676,          0.00077677,          0.00077677,          0.00077677
                  65,            0.040447,            0.015198,             0.02647,             0.62919,             0.81614,             0.67327,             0.32187,            0.029088,           0.0052216,            0.021239,          0.00077023,          0.00077023,          0.00077023
                  66,            0.037617,            0.012106,            0.026239,             0.51501,             0.98485,             0.75626,              0.2406,            0.033672,           0.0053782,            0.020203,          0.00076364,          0.00076364,          0.00076364
                  67,            0.039887,            0.012075,            0.027239,             0.46848,             0.90289,             0.73392,             0.25749,            0.031119,            0.005908,            0.017902,          0.00075698,          0.00075698,          0.00075698
                  68,            0.039016,            0.011986,            0.023687,             0.47774,             0.78485,             0.81197,             0.31701,            0.030692,            0.005295,            0.017239,          0.00075025,          0.00075025,          0.00075025
                  69,            0.038891,            0.011639,             0.02263,              0.4904,             0.98485,             0.80888,             0.37658,            0.025927,           0.0048938,            0.017645,          0.00074347,          0.00074347,          0.00074347
                  70,            0.036356,           0.0097807,            0.022536,             0.60023,             0.89284,             0.76411,             0.36919,            0.024728,           0.0048783,            0.019285,          0.00073663,          0.00073663,          0.00073663
                  71,            0.037097,            0.010792,            0.030131,             0.68863,             0.81818,              0.8034,             0.33403,            0.028409,           0.0050213,            0.017891,          0.00072973,          0.00072973,          0.00072973
                  72,            0.037157,            0.011687,            0.027233,             0.62416,             0.81818,             0.81231,             0.33424,            0.028895,           0.0059152,            0.022911,          0.00072277,          0.00072277,          0.00072277
                  73,            0.038347,            0.012525,            0.026723,             0.59233,             0.81818,             0.84946,             0.38251,            0.027575,           0.0059702,            0.027109,          0.00071576,          0.00071576,          0.00071576
                  74,            0.036656,            0.012294,            0.025915,             0.46454,             0.86785,             0.67361,             0.30764,            0.027521,           0.0050581,            0.030922,           0.0007087,           0.0007087,           0.0007087
                  75,            0.037062,             0.01438,            0.026823,             0.41882,             0.79834,             0.57824,             0.21414,            0.031377,           0.0047779,            0.029886,          0.00070159,          0.00070159,          0.00070159
                  76,            0.037295,            0.012633,            0.025834,             0.51638,             0.95346,             0.75828,             0.32367,            0.026839,           0.0050304,            0.022051,          0.00069443,          0.00069443,          0.00069443
                  77,            0.036836,            0.010998,            0.027087,             0.84915,             0.65152,              0.8698,             0.39487,            0.023589,           0.0054166,            0.016652,          0.00068722,          0.00068722,          0.00068722
                  78,            0.036561,            0.010749,            0.022803,             0.60126,             0.81818,             0.84252,             0.36139,            0.028967,           0.0057471,            0.016721,          0.00067997,          0.00067997,          0.00067997
                  79,            0.039388,            0.011329,            0.029049,             0.60495,             0.81818,             0.81594,             0.33744,            0.030849,           0.0059686,            0.015878,          0.00067268,          0.00067268,          0.00067268
                  80,            0.038673,            0.013189,            0.024937,             0.63758,             0.81818,             0.84564,             0.33671,            0.029787,           0.0057559,            0.014676,          0.00066534,          0.00066534,          0.00066534
                  81,            0.036038,             0.01193,            0.023144,             0.47448,             0.87038,             0.90031,             0.35579,            0.027533,           0.0053225,             0.01443,          0.00065796,          0.00065796,          0.00065796
                  82,            0.037015,            0.011467,             0.02618,             0.55628,             0.98485,             0.87346,             0.36877,            0.028747,           0.0050368,            0.014024,          0.00065055,          0.00065055,          0.00065055
