               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.036214,            0.004179,            0.034748,           0.0029355,             0.38148,            0.007247,           0.0018344,            0.056204,           0.0045074,            0.024109,           0.0080875,           0.0080875,           0.0080875
                  63,            0.033098,           0.0043434,            0.033117,             0.13122,             0.81614,             0.34158,             0.10954,            0.039592,           0.0060843,            0.022861,           0.0080294,           0.0080294,           0.0080294
                  64,              0.0353,           0.0042408,            0.033598,             0.18119,             0.62501,             0.38114,             0.14764,            0.038592,           0.0081764,            0.023525,           0.0079706,           0.0079706,           0.0079706
                  65,            0.035979,           0.0043236,             0.03396,             0.17806,             0.35185,             0.22288,             0.12878,            0.039976,            0.008366,             0.02415,           0.0079112,           0.0079112,           0.0079112
                  66,            0.038768,           0.0043114,            0.032849,             0.14807,             0.23413,             0.17362,            0.093325,            0.050805,           0.0059547,            0.024754,           0.0078512,           0.0078512,           0.0078512
                  67,             0.04076,           0.0042696,            0.033763,             0.15016,                 0.3,             0.21804,            0.092334,             0.04752,           0.0050268,            0.024492,           0.0077907,           0.0077907,           0.0077907
                  68,            0.035608,           0.0044509,            0.036106,             0.10071,             0.75926,             0.22923,            0.094725,            0.035146,           0.0037117,            0.024371,           0.0077296,           0.0077296,           0.0077296
                  69,            0.033775,           0.0051817,            0.033709,            0.012335,             0.10582,            0.055036,           0.0065995,            0.055435,           0.0053926,            0.024653,           0.0076679,           0.0076679,           0.0076679
                  70,            0.032607,           0.0047204,            0.032712,          0.00077599,             0.29206,            0.000888,          0.00019001,            0.063344,           0.0061937,            0.034513,           0.0076057,           0.0076057,           0.0076057
                  71,            0.033067,            0.004562,            0.034824,                   0,                   0,                   0,                   0,            0.071423,           0.0098921,            0.040303,            0.007543,            0.007543,            0.007543
                  72,            0.033147,           0.0043335,            0.034341,                   0,                   0,                   0,                   0,            0.064984,            0.014046,            0.037181,           0.0074797,           0.0074797,           0.0074797
                  73,            0.031381,           0.0042707,            0.033521,             0.80358,             0.11111,             0.13177,            0.015208,            0.053489,           0.0066757,            0.029084,            0.007416,            0.007416,            0.007416
                  74,            0.031316,           0.0043457,            0.034043,             0.80969,             0.16667,             0.16172,            0.022066,            0.048139,           0.0050131,            0.028611,           0.0073518,           0.0073518,           0.0073518
                  75,            0.031828,           0.0043628,            0.033755,            0.038798,             0.38757,            0.088734,             0.01796,            0.045195,           0.0039352,            0.029507,           0.0072872,           0.0072872,           0.0072872
                  76,            0.031723,           0.0040328,            0.033535,             0.39568,             0.45045,             0.17656,            0.050979,             0.03984,            0.004153,            0.029769,           0.0072221,           0.0072221,           0.0072221
                  77,            0.031833,           0.0042332,            0.033048,             0.32745,              0.3254,             0.22404,            0.074287,            0.050508,           0.0093417,            0.031562,           0.0071566,           0.0071566,           0.0071566
                  78,            0.032907,           0.0045781,            0.031449,             0.32289,             0.33651,             0.13969,            0.028463,             0.05495,           0.0071842,            0.046588,           0.0070906,           0.0070906,           0.0070906
                  79,            0.033252,           0.0039423,            0.032644,             0.50781,             0.30476,            0.075645,            0.013961,            0.063735,           0.0057588,            0.097042,           0.0070243,           0.0070243,           0.0070243
                  80,            0.029563,           0.0041523,            0.031537,             0.58859,             0.33333,              0.2038,            0.032792,            0.060095,           0.0075212,            0.049538,           0.0069576,           0.0069576,           0.0069576
                  81,            0.033363,           0.0042817,             0.03219,             0.35082,              0.4892,             0.26305,            0.051076,            0.045526,           0.0048951,            0.021491,           0.0068906,           0.0068906,           0.0068906
                  82,            0.032478,           0.0040399,            0.033619,             0.38898,             0.66296,             0.41759,             0.21485,            0.028042,           0.0061362,            0.021541,           0.0068232,           0.0068232,           0.0068232
                  83,            0.034697,           0.0049079,            0.033362,             0.39926,             0.57274,             0.45965,             0.25417,            0.029199,           0.0059315,            0.022015,           0.0067555,           0.0067555,           0.0067555
                  84,            0.034375,            0.004127,            0.032065,            0.075045,              0.6492,             0.38045,             0.12185,             0.03769,            0.004192,            0.023193,           0.0066874,           0.0066874,           0.0066874
                  85,            0.029982,           0.0040433,            0.032853,           0.0060957,             0.42698,            0.047673,            0.011755,            0.050572,           0.0069107,             0.02413,           0.0066191,           0.0066191,           0.0066191
                  86,            0.031478,           0.0040703,            0.032428,              0.6978,             0.11111,             0.12222,            0.019393,            0.047551,            0.011458,            0.022569,           0.0065505,           0.0065505,           0.0065505
                  87,            0.030509,           0.0043859,            0.032102,             0.84869,             0.22222,             0.24747,            0.069493,            0.039532,            0.011917,            0.023143,           0.0064816,           0.0064816,           0.0064816
                  88,            0.029203,           0.0039287,            0.031818,             0.84417,             0.16667,             0.16633,            0.040972,            0.044159,           0.0086596,            0.023958,           0.0064125,           0.0064125,           0.0064125
                  89,            0.027516,           0.0037063,            0.030023,             0.83628,             0.22222,             0.31165,             0.10042,            0.038893,           0.0040513,             0.02415,           0.0063432,           0.0063432,           0.0063432
                  90,            0.027835,            0.003757,            0.032661,             0.15009,              0.7963,             0.43744,             0.20613,            0.028313,           0.0034325,            0.022488,           0.0062737,           0.0062737,           0.0062737
                  91,            0.033238,           0.0043035,            0.031485,             0.15579,             0.78548,             0.40552,             0.23082,            0.025608,            0.003292,            0.020504,            0.006204,            0.006204,            0.006204
                  92,            0.031593,           0.0046934,            0.032608,             0.41175,              0.7619,             0.43112,             0.14928,            0.036714,           0.0032302,            0.020101,           0.0061341,           0.0061341,           0.0061341
                  93,            0.032589,           0.0042367,            0.031066,             0.12103,             0.71746,             0.28201,            0.069752,            0.037601,           0.0036463,            0.024734,            0.006064,            0.006064,            0.006064
                  94,            0.031987,           0.0040496,            0.032516,             0.72449,             0.22619,             0.15729,            0.025659,            0.042882,           0.0067492,            0.027654,           0.0059938,           0.0059938,           0.0059938
                  95,            0.032095,           0.0040256,            0.030826,            0.030927,             0.57705,            0.081227,            0.012481,            0.046295,           0.0073116,            0.026627,           0.0059235,           0.0059235,           0.0059235
                  96,            0.027338,           0.0040559,            0.030854,            0.094899,             0.57381,             0.22923,            0.064218,             0.03873,           0.0036493,             0.02558,           0.0058531,           0.0058531,           0.0058531
                  97,            0.031044,           0.0042889,            0.031128,             0.17562,             0.90741,              0.3689,             0.12127,            0.032629,           0.0037704,            0.023304,           0.0057826,           0.0057826,           0.0057826
                  98,            0.031268,           0.0041234,            0.031394,             0.08511,             0.69807,             0.33378,             0.12152,             0.03287,            0.003807,            0.024603,            0.005712,            0.005712,            0.005712
                  99,            0.028237,           0.0037499,            0.028611,              0.1131,             0.70681,             0.40072,              0.1959,            0.029574,           0.0037674,            0.025036,           0.0056413,           0.0056413,           0.0056413
                 100,            0.030704,            0.003812,            0.030287,             0.19551,             0.99264,             0.46993,             0.23786,            0.028059,            0.003552,            0.022156,           0.0055707,           0.0055707,           0.0055707
                 101,            0.029722,           0.0040257,            0.033435,              0.2757,             0.87037,             0.46002,             0.18361,            0.032861,           0.0033177,            0.020444,              0.0055,              0.0055,              0.0055
