               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.046763,           0.0070221,             0.02882,                   0,                   0,                   0,                   0,                 nan,                 nan,             0.13069,           0.0071566,           0.0071566,           0.0071566
                  78,            0.044843,           0.0060373,            0.030166,             0.72843,                 0.3,             0.14691,             0.02855,            0.050327,            0.013154,            0.019085,           0.0070906,           0.0070906,           0.0070906
                  79,            0.041336,             0.00665,            0.025684,          0.00061192,             0.27222,          0.00089381,          0.00012557,            0.067899,            0.010118,            0.023321,           0.0070243,           0.0070243,           0.0070243
                  80,            0.045229,           0.0062369,            0.029035,             0.75371,                 0.3,             0.22224,            0.059073,            0.049716,            0.012646,            0.021623,           0.0069576,           0.0069576,           0.0069576
                  81,            0.046922,           0.0065497,            0.030062,             0.77349,             0.33333,             0.34958,            0.095239,            0.043772,           0.0097012,            0.020457,           0.0068906,           0.0068906,           0.0068906
                  82,            0.040499,           0.0057759,            0.026075,             0.72656,             0.23889,             0.21646,            0.028584,            0.051946,             0.01058,            0.020803,           0.0068232,           0.0068232,           0.0068232
                  83,            0.044168,            0.006132,            0.024212,             0.01101,             0.46667,             0.17601,            0.031491,             0.05699,            0.013522,            0.021533,           0.0067555,           0.0067555,           0.0067555
                  84,            0.041885,           0.0063225,            0.024225,             0.51084,             0.11667,            0.018662,           0.0025469,            0.055326,            0.019675,            0.023533,           0.0066874,           0.0066874,           0.0066874
                  85,            0.040908,           0.0061337,             0.02677,             0.69406,             0.14444,             0.17581,            0.033732,            0.053028,           0.0093487,            0.022834,           0.0066191,           0.0066191,           0.0066191
                  86,            0.046735,           0.0066262,            0.028338,             0.76854,             0.27778,              0.3667,            0.066907,            0.051724,           0.0057438,            0.020835,           0.0065505,           0.0065505,           0.0065505
                  87,            0.046237,           0.0063549,            0.030121,             0.75168,             0.27778,             0.34784,            0.063722,            0.052532,             0.01027,            0.022398,           0.0064816,           0.0064816,           0.0064816
                  88,            0.039687,           0.0063856,            0.024655,             0.51608,            0.088889,            0.020342,           0.0027965,            0.053522,            0.024454,            0.023135,           0.0064125,           0.0064125,           0.0064125
                  89,            0.043163,           0.0069045,            0.029583,             0.35668,             0.26667,             0.10444,            0.014377,            0.051919,            0.059911,            0.022841,           0.0063432,           0.0063432,           0.0063432
                  90,            0.041886,           0.0067811,            0.024195,             0.33836,             0.11667,           0.0079942,           0.0010885,            0.054899,             0.06418,            0.023116,           0.0062737,           0.0062737,           0.0062737
